## Torsion are defined with the following atomIDs:
# dihed1: ai= 2447 aj= 2446 ak= 2444 al= 2443
# dihed2: ai= 2446 aj= 2444 ak= 2443 al= 2442
# dihed3: ai= 2444 aj= 2443 ak= 2442 al= 2448
# dihed4: ai= 2442 aj= 2448 ak= 2449 al= 2450
# dihed5: ai= 2450 aj= 2449 ak= 2451 al= 2452
# dihed6: ai= 2449 aj= 2451 ak= 2452 al= 2453
# dihed7: ai= 2451 aj= 2452 ak= 2453 al= 2455
# dihed8: ai= 2456 aj= 2457 ak= 2458 al= 2459
# dihed9: ai= 2457 aj= 2458 ak= 2459 al= 2460
# dihed10: ai= 2458 aj= 2459 ak= 2460 al= 2462
# dihed11: ai= 2441 aj= 2440 ak= 2439 al= 2438
# dihed12: ai= 2440 aj= 2439 ak= 2438 al= 2437
# dihed13: ai= 2434 aj= 2433 ak= 2432 al= 2431
# Frame#   dihed1   dihed2   dihed3   dihed4   dihed5   dihed6   dihed7   dihed8   dihed9  dihed10  dihed11  dihed12  dihed13
2908  170.921 -165.722  158.361   55.697 -166.425  176.943  158.188   21.326  -99.606 -177.886  -55.291 -161.897   47.847
2909   74.993 -172.779  147.615   81.408 -168.943  171.252  150.131  -16.380  -67.726  140.107  -47.543 -166.774   44.214
2910 -148.047 -163.083  161.391   93.305 -176.218  176.357  154.904   -2.997  -72.536  106.081  -40.897  165.193   40.901
2911 -139.922 -167.330  163.038   72.578 -104.691  162.751   64.386    2.151  -90.124  103.087  -67.494 -169.538   19.646
2912 -131.802  175.181  151.995  108.554 -161.702 -174.068  172.781  -13.888  -68.967 -145.003  -54.521 -177.887   30.020
2913 -153.495 -179.957  159.711  105.950 -150.619  169.860  166.888    0.311  -75.797 -134.234  -59.661 -176.191   37.298
2914 -168.280 -168.971  168.256  111.033  -80.267  169.535   83.492   11.713  -71.882  124.732  -54.148 -175.930   40.343
2915  173.934 -176.356 -176.583   80.855 -174.077  173.432  162.449  -11.996  -76.211   87.453  -76.125 -164.527   21.366
2916  163.335  161.588  177.818   77.111 -159.712 -170.761  167.726  -32.652  -83.411   70.296  -45.897  164.118   46.977
2917 -150.211 -168.835  159.377   93.988 -175.087  177.318  135.000   -9.498  -72.885   80.337  -63.908 -160.158   38.539
2918 -154.742  161.272 -162.160   66.001 -146.803  171.850  149.515  -23.523  -75.811  -84.443  -42.459  161.512   29.825
2919 -158.780  158.005 -137.426   89.469 -152.945  174.867   63.499   -5.322  -73.980    2.316  -66.238 -169.809   33.074
2920 -158.152  178.740  170.630   77.430 -160.132  171.456   79.680  -31.240  -48.379  -10.672  -64.065 -164.666   41.907
2921  160.489  175.449 -170.103   95.944 -176.832  165.770   72.593  -15.816  -56.556  114.525  -75.870 -165.502   36.489
2922 -163.105  176.503  149.501  114.611 -165.322 -178.359   66.261    6.847  -70.606 -125.338  -45.498 -176.255   27.926
2923 -149.642 -166.710 -163.008   97.592 -164.453  162.617   84.170   -0.194  -81.177  -80.722  -66.561 -170.574   20.041
2924 -169.101  170.175 -171.910   93.942 -161.450  158.138   74.549   11.892  -88.368  -90.830  -59.272 -176.028   48.899
2925  -95.118  179.875 -156.954   72.957 -172.574 -166.928  168.562  -49.610  -76.581   -6.386  -65.583 -161.401   17.497
2926 -100.675  175.881  168.546   96.113 -174.684  170.761  155.569  -10.818  -75.294   -7.199  -76.273 -144.235   24.175
2927 -150.721  168.651 -139.855   79.304 -149.467  173.151  147.729   12.946  -86.523  112.360  -64.732 -176.260   40.009
2928 -135.592 -167.312  163.513   74.755 -161.918  176.868  171.110  -10.068  -75.900   67.409  -57.743 -166.110   26.939
2929 -167.931 -159.392  140.870   74.023 -159.909  168.675  155.789  -21.374  -67.958  -44.253  -19.721  162.274   32.754
2930 -138.087 -172.073 -162.492   65.846  -46.587  165.048   50.190   17.863  -74.642 -132.088  -74.497 -179.436   37.366
2931 -118.945  177.377 -143.281   71.776  -68.273  154.436   50.586   -2.837  -67.673  118.262  -61.785  177.046   32.208
2932 -160.255  176.418 -166.054   94.598  173.634  179.010  157.462    3.627  -84.463  110.980  -70.844  178.700   32.003
2933 -170.538  159.921 -153.806   98.368  179.309  175.405   78.900   -5.003  -62.780  105.190  -67.603 -160.559   24.893
2934 -132.634  175.837 -154.630   55.413 -142.421  170.300   92.266  -33.243  -67.699  -21.179  -73.354  176.766   29.587
2935  135.995 -179.966  179.885  114.460 -166.124  178.756   77.835  -15.637  -68.737   92.804  -57.529 -171.673   48.485
2936 -164.730  173.609 -179.108  102.138 -166.216 -173.324  168.065  -33.578  -83.045  -74.625  -79.243 -158.579   29.653
2937  147.285  171.399  174.792  138.238 -176.768 -168.754 -176.540   20.812 -106.283 -148.314  -35.184  163.985   51.047
2938 -160.437  173.734 -175.621  117.354 -145.702  165.495  169.955    4.057  -91.568   -7.696  -28.690  154.061   21.796
2939 -118.626 -173.098  120.542  107.862 -176.694  172.249   42.816   -1.125  -80.318 -179.143  -51.682  178.860    9.896
2940 -168.427  155.859 -168.499   98.769 -178.193  173.707  147.612  -22.365  -78.581   19.058  -27.814  178.032    1.005
2941 -177.412  173.526 -144.392   73.451 -160.150 -165.618  135.671  -10.929  -70.712    2.950  -67.196  178.701   16.056
2942  -72.888 -174.207 -165.359   96.476 -166.106  165.988   62.258    2.387  -76.147   90.399  -46.845  165.251   21.700
2943 -165.033  166.774 -141.951   71.858 -161.560 -169.975   87.256  -29.756  -75.123  177.348  -46.197  173.564   -1.652
2944   96.536  157.056 -140.635   81.370 -174.609  167.927  129.187   17.803  -87.891 -111.449  -46.358  156.954   15.890
2945 -157.469 -157.069  139.779   70.460 -169.093  172.571  161.800  -28.482  -75.269  113.543  -65.324 -175.200   -0.140
2946  170.429  167.700  170.951   81.861 -165.381  170.376  152.874   -6.147  -76.777 -148.971  -76.644 -166.515   17.018
2947  150.451 -178.490  160.190   61.996 -147.736  166.559  164.288   -7.776  -67.539   91.539  -32.686  140.553    3.055
2948 -129.121 -166.492 -168.225   47.586 -130.995 -178.498  155.422   13.623  -91.894  -65.858  -51.471  176.746    0.623
2949  138.547  157.085 -167.261   79.588 -162.570  176.783  176.610  -15.359  -76.061  110.469  -53.014  179.489   31.561
2950 -147.166 -171.183  173.829   81.669 -166.361  179.087   67.376    4.745  -94.859  -80.438  -42.730  169.239   24.526
2951 -109.181  165.486 -162.712   85.209 -161.250  169.288  156.403   -4.841  -72.135    3.726  -51.270  175.161   11.729
2952  -41.624  164.549  178.278   78.424 -175.117  176.517  160.356  -48.374  -78.863  -34.570  -60.135 -173.773   27.947
2953 -172.986  178.079 -155.302   72.813 -155.056  164.654  163.572  -38.644  -77.835 -166.154  -56.566  171.295   40.876
2954 -158.480  177.143  150.195   93.451 -172.205 -174.566  150.457   -4.233  -79.469   87.759  -45.973  172.709   46.684
2955 -103.295 -168.953  174.940  105.562 -162.257  156.134  152.920   -0.968 -171.712  -56.648  -64.457 -169.924   25.086
2956 -147.691 -167.311 -143.359   79.709 -164.450  178.304   40.632  -33.465  -67.445  -22.337  -80.373 -174.810   27.793
2957 -177.285 -178.818 -179.064   90.289 -164.924  158.450   46.571   -4.507  -71.019    6.108  -66.715 -165.339   28.247
2958  161.447 -160.061 -173.650   72.017 -125.184 -145.568   66.164  -54.922  -69.821  174.979  -51.658 -178.055   32.837
2959  163.117 -175.591 -162.884  102.590  -81.702  173.269   83.501  -12.037  -79.176 -170.528  -46.212  156.175   20.098
2960  113.462  174.705  168.115   96.232 -167.023  171.530  154.993   -4.086  -79.944  -40.732  -58.077 -173.538   34.338
2961  123.295 -179.109  166.600   88.490 -178.040  153.649  149.565   21.706  -80.507  108.737  -39.886  155.015   26.236
2962 -161.045 -155.472 -165.643   92.902 -173.835  179.927  155.000   -6.977  -77.612  -70.080  -64.622  176.563    9.556
2963 -154.255  179.628 -168.244   95.791 -174.660  170.590  140.619   -1.387  -78.811   -5.501  -69.055 -170.351    8.378
2964 -157.237 -174.077  165.189   99.690  173.469 -176.274 -178.715  -35.543  -71.873   87.725  -67.071 -175.855    3.121
2965 -128.269  168.897 -177.568   78.381 -162.061 -175.015  147.071   16.802  -89.531  179.866  -73.454 -172.933   29.287
2966 -144.579 -172.929  171.468   88.969 -177.382  171.077  115.692  -26.533  -72.608   98.420  -61.698 -147.290   31.306
2967  140.207  168.748 -173.878   89.461  174.474 -170.644  149.707  -17.240  -64.174 -166.420  -73.099 -158.962   26.493
2968 -155.671 -172.882 -161.144   65.553 -151.598  174.363  163.149   -4.617  -76.142   -5.297  -73.321 -166.517   38.561
2969  173.993  171.116 -139.218   91.438 -108.789 -175.189   78.928  -71.065  -57.511   87.727  -85.685 -177.722   37.965
2970  171.253 -177.203 -169.781   67.151 -156.111  164.052   57.071  -23.650  -66.820  -27.449  -60.466 -166.374   22.070
2971 -166.404 -160.024  154.245   75.772 -169.443  171.467   31.873  -31.295  -76.330  -28.152  -18.693  169.649   46.065
2972  179.613  177.441 -173.325   80.914 -172.085  172.448   82.166   -5.391  -83.127  -70.801  -57.289 -167.979   31.833
2973 -179.955  171.845 -139.242   65.370 -143.157  171.734   82.432  -12.150  -65.338 -126.899  -47.416  170.528   32.425
2974 -174.372  167.666  157.912   95.098 -148.266  174.184   83.482  -12.373  -80.307    0.870  -47.217 -178.049   27.433
2975  120.212  150.120  167.319  104.450 -165.674  160.990   61.802  -18.605  -53.567 -120.532  -81.487 -154.262   26.947
2976  155.604  175.300  151.679   77.331 -162.861  161.448   57.040   21.877  -89.106   38.364  -53.840 -174.500   38.497
2977 -170.429  178.696  150.429   96.262  176.919  178.234   75.949  -19.292  -67.588 -168.285  -55.994 -158.479   23.250
2978  -87.703  179.340  153.079   64.781 -159.664  170.180   76.804   11.313  -74.148    5.822  -73.435 -176.954   41.466
2979 -127.961  170.759  167.957   73.793 -149.537  176.945  150.338    0.394  -70.418   12.481  -76.926 -163.049   19.561
2980 -120.665  177.395  140.920  126.426  -54.281  171.953  143.943   -9.822  -78.238  -26.997  -51.597 -171.391   39.048
2981 -165.649 -172.858  142.836  107.299  -74.248  150.368  147.263  -22.300  -63.260  127.907  -82.654 -152.754   42.676
2982  150.334  150.495 -178.150   82.989  -68.071  174.220   65.751   -1.006  -74.336  -18.535  -54.984 -176.950   46.401
2983  132.972  175.912  158.735   86.380  -72.688 -171.507  170.213   11.206  -76.940   -5.829  -55.950 -165.269   45.827
2984  140.233  164.880  179.415   90.159  -59.245  173.385   60.970   14.707  -90.540   71.323  -69.949 -166.845   42.316
2985 -145.579 -166.533  151.264   93.052  -64.745 -178.766   75.837   -7.187  -67.463  -11.311  -59.178 -158.735   41.173
2986  154.658  172.946 -177.803   83.801  -67.878  177.923   85.676   20.910 -176.403  -37.045  -62.127 -155.541   23.946
2987 -154.209 -172.101  142.040   92.261 -178.843 -169.998  160.708    9.465  170.690   45.485  -36.216 -162.494   33.133
2988 -124.931  169.947 -107.063   68.953 -143.034 -171.536  165.862  -17.620  -82.578 -131.189  -72.082 -151.007   23.113
2989  170.498  175.682  161.067   73.138 -158.855  167.557  149.662   -4.104  -78.410   12.100  -52.182 -168.694   35.212
2990 -140.333 -166.232  164.562  100.298  168.728  167.006  151.613   14.904  -90.242 -138.023  -73.004 -155.362   25.856
2991 -170.525  156.270 -147.152   63.352 -147.349 -174.893  149.865  -12.584  -60.726 -124.069  -76.476 -150.930  -10.353
2992  -79.548 -174.209 -162.424   68.833 -160.757  171.202  148.555   -1.836  -84.485 -114.943  -47.558  175.743    0.848
2993 -147.141  172.963 -143.178   70.989 -166.020 -174.892  145.515  -27.408  -72.945   59.514  -66.109 -171.979   -1.091
2994  114.030  175.795 -169.776   85.274 -141.273  161.362  174.036  -28.511  -80.219  -84.185  -58.775 -153.381  -25.894
2995 -147.864 -164.182  150.246   82.197 -164.798 -174.157  170.810  -22.652  -73.865   76.576  -77.331 -132.005  -13.553
2996 -178.479  176.333 -177.192   82.347 -166.047  176.939  158.387    4.136  -90.363   42.660  -51.062 -153.440    2.433
2997 -158.306  165.068 -167.764   99.412 -145.954  169.626  104.247  -14.433  -82.331   71.128  -64.431 -171.142   -5.575
2998   21.400  174.064  172.262   83.420 -171.656  168.893  136.190   -0.680  -90.351   27.063  -57.894 -155.767   49.767
2999 -147.175  174.545 -153.089   87.708 -174.791  174.278  165.388    7.990  -93.605  -44.540  -53.723 -151.067   45.300
3000 -172.801 -174.494  164.615   80.209 -176.235  171.672   69.401   -1.020  -73.137  -10.894  -68.462 -128.663   16.249
3001  134.382  175.935 -172.314   93.928 -165.661  161.875   57.458  -36.441  -80.033  122.371  -54.404 -144.320   29.600
3002  153.098 -178.980  154.088   68.237 -165.798  161.920   57.013   17.540  -88.361   94.334  -43.231 -136.897   29.231
3003  172.891 -163.720  161.543   95.564 -144.615  163.326   61.424  -15.671  -73.688   60.343  -69.513 -139.030   24.947
3004 -117.154 -164.805  128.554   67.211 -140.649 -173.154   75.050  -35.421  -67.185   76.680  -30.015 -169.838   23.449
3005 -133.010 -175.038  106.219  110.747 -176.079  171.001   78.747   -4.468  -74.360 -105.613  -13.509 -174.856   44.294
3006 -168.921 -175.975  142.618   90.839 -164.939  160.142  149.480    7.575  -81.966   81.261  -46.101 -161.508   38.864
3007 -166.119 -177.296  142.810  117.318 -129.437  169.857  177.101  -23.480  -80.861   86.426  -49.541 -149.442   32.347
3008  143.509 -175.436  144.280  112.510 -165.105  171.357  169.786   10.506  -86.912  118.138   -9.455  171.859   45.334
3009 -160.490  178.364 -168.919   88.910 -170.730  171.860   54.741   -8.869  -82.486   17.104  -83.456 -137.413   22.494
3010  167.021 -176.051  170.044   79.071 -164.912  173.752   71.393  -16.321  -76.814   92.637  -44.411 -172.946   24.790
3011 -144.107  178.253 -168.410   89.421 -171.960  168.630   69.299  -29.052  -72.069 -119.682  -82.269 -139.132   33.617
3012 -155.008  168.613  166.132   89.971  176.261  169.719   77.807   -8.274  -75.242 -101.956  -63.656 -149.925   36.302
3013 -126.981  177.671  147.236  104.723  172.864 -176.243   65.990  -13.275  -60.290 -113.206  -54.476 -134.107   19.030
3014   96.214 -172.367  144.903   82.711 -165.803  169.469   60.599  -27.654  -70.864  -14.777  -45.305 -153.649   27.533
3015  165.572 -163.428  157.485   88.827 -165.922  167.374   75.340  -16.281  -65.089 -145.046  -50.064 -150.035   36.048
3016 -154.046 -173.194 -173.549   95.835 -170.350  160.471   67.338  -28.754  -79.910 -133.831  -74.315 -139.659   27.281
3017  129.469  176.419 -147.421   57.043 -151.379 -177.897  147.216    5.553  -88.973  110.989  -53.673 -138.156   33.937
3018  124.303  156.264 -164.776   79.382 -167.259  165.148  148.755  -21.752  -70.971  -42.234  -83.295 -133.858   13.997
3019  176.789  161.001  171.492   84.038 -178.189  164.113   58.608    9.058  -87.065 -123.287  -57.546 -146.975   24.855
3020  -70.340 -179.337 -137.629   74.727 -164.964  170.981   75.462  -20.878  -77.418 -162.173  -52.033 -154.313   40.895
3021 -109.556  173.768 -128.446   87.898 -164.121  159.376   59.311    3.421  -87.636   63.684  -53.638 -140.704   20.945
3022 -167.939 -169.581 -126.083   92.208 -168.711  173.363   66.089  -14.192  -74.228   78.901  -38.120  178.719   59.680
3023 -174.987 -174.206 -107.194   84.800 -163.563  171.948  160.670   -6.346  -73.922 -145.775  -53.214 -167.938   31.306
3024 -116.776 -174.163 -124.072   77.953 -176.220 -174.938  174.507  -21.204  -80.941   72.528  -46.145 -151.504   46.593
3025  -90.370 -170.385 -134.408   87.303 -154.432  177.743  161.683    3.755  -79.317   76.858  -44.093 -162.272   40.541
3026  137.537  172.340 -129.737   64.137 -158.594 -173.437  164.785   -3.974  -64.925  -24.482  -65.300 -149.100   29.052
3027  169.270 -174.775 -142.321   68.843 -157.524  165.547  158.110   -3.381  -75.066  104.687  -43.365 -179.189   62.335
3028  166.521 -175.939 -125.748   67.916 -149.522  164.558  165.932  -24.969  -73.851  -73.091  -18.367  179.870   52.161
3029 -103.781  174.281 -126.468   67.239 -161.236  156.289   86.832  -12.369  -95.827  -58.610  -49.794 -164.933   33.491
3030  138.927 -177.957 -138.565   86.585 -179.174  169.260   79.795   24.673  -86.176 -110.419  -59.051 -157.733   39.762
3031  -82.706 -169.881 -127.590   72.438 -160.332  172.605   52.093   -6.703  -99.469 -135.928  -21.048  173.862   53.926
3032 -107.626  161.636 -128.712  132.990   73.390 -162.716  167.422    3.832  -70.554 -138.083  -19.226  167.166   50.716
3033 -136.909  178.116 -103.416   96.762 -139.629  175.228   74.339   17.257  -76.239  113.786  -16.721  177.825   36.706
3034 -178.144 -168.140 -139.895   72.748 -168.796  165.219   85.791   10.045  -78.521   96.434    3.038  164.938   54.304
3035  124.153  170.647 -127.086   88.836 -174.948 -169.004   83.582  -33.685  -81.920 -157.483  -62.656 -147.807   43.063
3036 -142.764  171.775 -118.197   71.195 -178.600  175.799   50.448    6.288  -91.672 -131.107  -29.227 -167.121   27.346
3037 -169.763 -173.476 -142.624   76.425 -155.333  175.529   96.585  -46.707  -65.917 -147.465   -7.474 -163.101   24.520
3038 -117.614  177.030 -134.775   78.769  174.467  166.527   56.336  -13.875  -91.568  103.235  -59.887 -143.458   42.254
3039 -159.915  165.993 -129.461   94.051 -174.711  168.369   73.449   -6.132  -87.003   62.361  -37.743 -174.952   30.915
3040 -145.839  170.431 -145.710   89.423 -156.062  158.600   70.450  -22.756  -66.959   -8.081  -61.136 -165.526   39.321
3041 -172.144 -171.806 -169.038  105.162 -159.247 -179.793   80.299  -47.557  -65.155 -134.063  -70.038 -156.331   44.772
3042  158.210  176.814 -121.443   91.302  174.517  179.491   88.389    1.398  -83.909  -81.444  -57.594 -138.826   25.145
3043 -136.321  172.743  163.753   91.488 -156.663 -175.096   70.751   -4.140  -82.014  -55.451  -34.167 -170.156   44.960
3044  161.722  172.692  138.148   86.058 -167.993  174.962   82.631    3.132 -178.006   52.025  -40.286 -155.025   41.652
3045 -169.676  179.688  150.185   77.961 -177.268  170.993   65.018  -13.781 -172.147  -11.122  -53.270 -148.322   21.781
3046  169.120  171.412  126.553   49.403 -115.493 -174.534   53.055   10.527  161.466   75.748  -20.244 -160.636   37.955
3047  178.854 -169.199  157.689   87.990 -153.159  174.987   54.760    9.505 -156.121   74.640  -51.349 -150.152   36.976
3048  157.692 -173.612  129.396   83.401 -169.311 -169.825   78.125   19.235  153.951  -44.941  -17.119 -178.018   35.055
3049  175.101 -167.065  132.345   86.282 -156.244 -173.867   72.012  -19.630  158.792  157.342  -26.867 -162.597   33.844
3050 -123.721 -158.882  158.952   88.310 -178.632 -175.403   84.623  -30.975  179.497 -170.812  -45.883 -156.169   30.704
3051  156.831  171.376  119.213   63.225 -152.583 -170.150  150.208  -11.678 -163.001  167.982  -36.635 -156.303   28.183
3052 -122.801 -175.384 -173.514  107.337 -177.520 -179.991  160.755  -18.015  -80.427  -58.841  -63.337 -146.453   26.851
3053  144.668 -173.152  173.108   83.792 -170.890 -167.726  149.393  -19.394  -67.652 -144.892  -65.660 -157.563   10.086
3054  168.208  171.264  168.581  104.137 -170.977  177.050   68.962   -2.512  -95.447   62.786  -69.354 -149.690   40.141
3055  123.795  176.255 -158.759   71.629 -160.442  169.787   74.979    6.894  -80.299 -115.225  -30.862 -159.364   46.497
3056 -119.280 -172.829  142.388  115.667 -168.659 -179.792   59.449   -2.833  -82.469  -36.062  -54.665 -156.381   36.856
3057 -165.222  178.225  164.773  116.295 -169.569 -172.036   58.630  -10.497  -77.506  123.880  -75.732 -130.083   29.159
