  Frame #         RMSD         rGyr      intraHB        MolSA         SASA          PSA
     1080        0.986        4.801            0      316.778      334.403      102.992
     1081        1.168        4.791            0      318.521      336.327      112.446
     1082        0.887        4.768            0      317.140      351.257      113.076
     1083        1.220        4.793            0      318.018      352.368      102.282
     1084        1.358        4.758            0      318.756      361.491      108.574
     1085        1.240        4.791            0      315.981      363.368      108.508
     1086        1.281        4.827            0      316.853      379.388      107.825
     1087        1.244        4.775            0      315.824      375.421      104.119
     1088        1.214        4.820            0      317.471      381.563      107.708
     1089        1.068        4.783            0      316.384      370.223      104.014
     1090        1.050        4.775            0      315.552      375.474      100.209
     1091        1.280        4.751            0      316.293      368.568      105.824
     1092        1.382        4.771            0      316.720      365.153      105.917
     1093        1.048        4.739            0      315.820      368.358      104.042
     1094        1.088        4.811            0      317.935      359.897      104.970
     1095        1.184        4.723            0      316.692      341.555      107.445
     1096        1.152        4.808            0      318.119      356.367      108.448
     1097        1.273        4.812            0      317.050      364.202      104.394
     1098        1.220        4.880            0      319.368      364.705      106.530
     1099        1.102        4.747            0      316.884      352.729      109.505
     1100        1.122        4.744            0      316.492      359.450      103.626
     1101        1.423        4.814            0      319.147      360.911      104.809
     1102        1.277        4.817            0      318.996      367.404      108.108
     1103        1.301        4.813            0      320.766      373.603      109.186
     1104        1.057        4.849            0      320.748      351.269      109.035
     1105        0.990        4.827            0      318.935      342.876      106.192
     1106        1.099        4.860            0      318.931      384.898      107.799
     1107        1.127        4.835            0      319.041      363.348      108.511
     1108        1.198        4.798            0      317.018      355.567      106.543
     1109        1.288        4.771            0      318.230      378.561      109.305
     1110        1.235        4.789            0      317.641      346.692      105.382
     1111        1.197        4.827            0      318.291      372.108      109.851
     1112        1.226        4.822            0      318.611      387.780      110.223
     1113        1.400        4.763            0      317.062      385.020      105.484
     1114        1.154        4.824            0      317.537      381.201      107.010
     1115        1.177        4.736            0      315.909      349.881      104.969
     1116        1.285        4.794            0      318.983      353.688      112.788
     1117        1.231        4.786            0      319.642      327.686      110.112
     1118        1.214        4.781            0      317.710      320.610      107.622
     1119        1.295        4.865            0      319.435      322.841      109.941
     1120        1.159        4.825            0      317.400      357.286      110.409
     1121        1.094        4.737            0      316.595      328.716      105.964
     1122        1.202        4.806            0      318.454      325.021      106.101
     1123        1.130        4.819            0      319.541      338.289      109.011
     1124        1.208        4.766            0      318.255      321.448      108.833
     1125        1.339        4.738            0      317.582      312.712      105.854
     1126        1.249        4.833            0      316.654      340.267      104.200
     1127        1.217        4.780            0      316.579      353.213      105.009
     1128        1.251        4.804            0      315.471      307.094      106.021
     1129        1.330        4.846            0      321.228      329.845      107.251
     1130        1.275        4.801            0      318.429      337.707      104.081
     1131        1.241        4.787            0      318.757      320.647      108.648
     1132        1.128        4.803            0      319.727      343.770      110.679
     1133        1.059        4.719            0      317.217      315.570      106.319
     1134        1.270        4.793            0      319.052      338.307      107.708
     1135        1.166        4.746            0      315.731      336.466      105.417
     1136        1.151        4.741            0      315.131      328.596      106.689
     1137        1.079        4.826            0      318.820      366.819      109.568
     1138        1.315        4.870            0      319.873      342.590      106.455
     1139        1.256        4.771            0      315.601      339.551      104.179
     1140        1.259        4.764            0      317.987      333.356      104.582
     1141        1.011        4.786            0      318.727      338.682      108.139
     1142        1.144        4.838            0      320.050      365.133      111.826
     1143        1.331        4.738            0      318.294      361.398      107.732
     1144        1.200        4.712            0      314.755      339.714      111.414
     1145        1.199        4.780            0      319.411      348.419      107.873
     1146        1.144        4.720            0      316.018      346.393      106.337
     1147        1.101        4.777            0      315.860      329.888      102.915
     1148        1.228        4.715            0      313.992      334.902      104.794
     1149        1.304        4.779            0      316.834      338.394      106.184
     1150        1.199        4.800            0      317.297      343.629      104.990
     1151        1.234        4.762            0      318.261      331.620      104.822
     1152        1.168        4.758            0      315.240      320.157      109.033
     1153        1.199        4.832            0      317.464      327.594      108.938
     1154        1.230        4.820            0      315.623      339.154      103.789
     1155        1.071        4.770            0      317.060      331.449      109.551
     1156        1.096        4.783            0      315.807      325.278      104.510
     1157        1.166        4.779            0      315.634      332.203      104.456
     1158        0.970        4.840            0      317.593      344.657      107.271
     1159        1.064        4.739            0      317.238      353.579      108.303
     1160        1.164        4.813            0      316.633      321.258      107.513
     1161        1.221        4.792            0      314.034      340.305      101.441
     1162        1.202        4.791            0      316.768      345.675      104.068
     1163        0.971        4.738            0      315.842      333.424      102.915
     1164        1.141        4.843            0      316.883      320.442      104.969
     1165        1.282        4.777            0      317.650      346.360      107.113
     1166        1.062        4.781            0      317.467      334.253      108.669
     1167        1.176        4.756            0      318.739      335.532      112.540
     1168        1.300        4.777            0      317.391      337.901      103.164
     1169        1.197        4.821            0      320.232      325.426      109.809
     1170        1.107        4.777            0      315.893      350.071      106.094
     1171        1.174        4.848            0      316.344      328.120      105.601
     1172        1.250        4.767            0      316.137      348.548      106.223
     1173        1.240        4.771            0      318.108      349.577      106.437
     1174        1.191        4.820            0      317.243      345.848      104.804
     1175        1.226        4.829            0      318.340      322.604      107.945
     1176        1.089        4.843            0      317.267      298.132      104.108
     1177        1.136        4.823            0      318.336      306.813      105.035
     1178        1.039        4.793            0      318.692      312.089      108.110
     1179        1.143        4.826            0      317.796      309.644      108.064
     1180        1.113        4.703            0      315.496      304.078      102.144
     1181        1.198        4.760            0      316.489      297.998      108.500
     1182        1.080        4.807            0      317.964      327.903      109.287
     1183        1.164        4.808            0      315.673      327.050      104.365
     1184        1.308        4.769            0      316.702      329.307      105.294
     1185        1.344        4.749            0      317.229      352.281      109.424
     1186        1.053        4.771            0      318.153      350.451      110.144
     1187        1.151        4.801            0      317.242      341.084      105.865
     1188        1.268        4.797            0      318.086      352.300      106.979
     1189        1.233        4.749            0      315.529      349.104      101.639
     1190        1.238        4.772            0      316.265      330.887      105.512
     1191        1.250        4.802            0      317.901      334.839      103.435
     1192        1.200        4.779            0      317.994      328.958      107.447
     1193        1.117        4.758            0      316.224      343.951      106.780
     1194        1.215        4.719            0      315.292      317.933      105.600
     1195        1.219        4.822            0      317.714      327.970      107.010
     1196        1.106        4.792            0      317.943      318.751      109.516
     1197        1.185        4.795            0      318.834      326.344      112.102
     1198        1.058        4.738            0      315.811      338.168      104.521
     1199        1.028        4.739            0      319.005      328.999      108.557
     1200        1.257        4.814            0      320.030      351.634      108.313
     1201        1.240        4.841            0      319.171      335.132      110.388
     1202        1.203        4.769            0      318.154      332.534      107.778
     1203        1.159        4.820            0      316.514      336.106      103.672
     1204        1.165        4.764            0      317.466      335.024      106.771
     1205        1.172        4.833            0      318.726      337.120      110.367
     1206        1.260        4.759            0      316.833      341.019      106.134
     1207        1.131        4.721            0      319.347      340.883      111.676
     1208        1.142        4.807            0      319.221      339.993      107.653
     1209        1.224        4.840            0      319.648      326.205      112.021
     1210        1.061        4.789            0      319.331      336.165      107.716
     1211        1.180        4.786            0      317.028      340.091      109.706
     1212        1.062        4.789            0      319.072      342.826      109.560
     1213        1.235        4.829            0      318.621      314.381      110.672
     1214        1.136        4.804            0      317.871      319.696      111.122
     1215        1.147        4.760            0      314.424      382.627      102.645
     1216        1.344        4.790            0      318.024      342.457      106.955
     1217        1.408        4.863            0      321.882      350.488      109.882
     1218        1.180        4.771            0      316.602      325.994      105.188
     1219        1.180        4.827            0      318.118      338.639      108.996
     1220        1.337        4.831            0      317.197      328.708      106.081
     1221        1.288        4.845            0      318.878      343.413      107.234
     1222        1.177        4.738            0      314.671      362.666      102.434
     1223        1.217        4.768            0      317.287      340.534      104.362
     1224        1.241        4.753            0      314.954      350.873      102.151
     1225        1.108        4.772            0      315.509      341.574      103.987
     1226        0.994        4.725            0      314.635      343.930      103.989
     1227        1.098        4.710            0      314.172      335.774      103.451
     1228        1.267        4.815            0      317.901      347.925      107.612
     1229        1.288        4.809            0      317.252      335.609      107.326
     1230        1.238        4.855            0      319.193      329.230      108.405
     1231        1.004        4.687            0      314.509      307.901      106.625
     1232        1.103        4.792            0      316.173      314.542      109.350
     1233        1.129        4.795            0      316.707      323.324      108.236
     1234        1.085        4.823            0      318.721      337.635      105.209
     1235        1.223        4.809            0      317.962      344.448      108.463
     1236        1.347        4.819            0      316.643      332.085      101.829
     1237        1.328        4.806            0      316.693      317.016      104.935
     1238        1.052        4.729            0      316.724      305.076      106.345
     1239        1.058        4.750            0      318.559      295.343      110.273
     1240        1.135        4.784            0      317.397      338.128      106.809
     1241        1.173        4.780            0      319.091      335.150      108.814
     1242        1.200        4.831            0      318.504      341.546      105.410
     1243        1.170        4.866            0      320.130      334.574      114.296
     1244        1.178        4.793            0      317.092      335.880      105.483
     1245        1.272        4.797            0      318.838      334.251      105.343
     1246        1.144        4.712            0      314.868      317.284      107.972
     1247        1.193        4.800            0      317.737      335.422      105.325
     1248        1.285        4.736            0      316.935      321.144      108.163
     1249        1.303        4.864            0      320.412      350.204      108.543
     1250        1.223        4.755            0      315.145      323.662      102.663
     1251        1.121        4.770            0      317.021      349.834      103.513
     1252        1.251        4.735            0      315.675      321.046      101.654
     1253        1.293        4.789            0      317.514      330.245      105.925
     1254        1.106        4.792            0      317.092      343.602      111.907
     1255        1.295        4.784            0      319.213      338.887      108.828
     1256        1.121        4.722            0      314.762      320.174      107.562
     1257        1.270        4.825            0      317.267      313.278      103.587
     1258        1.278        4.798            0      314.678      316.972      102.543
     1259        1.208        4.791            0      320.201      318.787      108.392
     1260        1.364        4.787            0      319.472      339.484      109.435
     1261        1.200        4.820            0      317.062      321.608      105.166
     1262        1.221        4.826            0      319.435      336.806      113.375
     1263        1.311        4.858            0      320.296      331.059      107.481
     1264        1.138        4.752            0      316.666      325.328      108.144
     1265        1.321        4.821            0      321.127      333.877      116.136
     1266        1.166        4.768            0      317.194      329.616      109.912
     1267        1.194        4.781            0      318.363      337.273      108.476
     1268        1.280        4.813            0      317.201      334.440      102.919
     1269        1.301        4.736            0      316.623      328.807      107.733
     1270        1.055        4.676            0      315.037      317.753      109.210
     1271        1.120        4.693            0      316.158      303.323      106.282
     1272        1.154        4.807            0      318.960      311.736      113.294
     1273        1.151        4.775            0      320.610      311.707      108.514
     1274        1.245        4.742            0      316.821      313.864      105.661
     1275        1.335        4.775            0      318.416      310.088      109.021
     1276        1.295        4.788            0      318.425      317.048      108.302
     1277        1.120        4.682            0      315.228      304.918      103.721
     1278        1.279        4.823            0      320.500      330.015      110.628
     1279        1.232        4.710            0      315.143      315.416      103.091
     1280        1.292        4.813            0      317.347      361.766      104.508
     1281        1.317        4.825            0      319.939      334.626      107.438
     1282        1.276        4.810            0      317.766      352.277      106.076
     1283        0.991        4.852            0      319.866      342.483      108.039
     1284        1.037        4.780            0      318.251      335.601      108.476
     1285        1.242        4.792            0      315.747      322.226      102.531
     1286        1.188        4.748            0      314.765      312.605      104.352
     1287        1.041        4.776            0      317.149      302.773      109.818
     1288        1.138        4.745            0      317.112      302.301      110.418
     1289        1.268        4.780            0      314.938      304.512      103.137
     1290        1.155        4.750            0      317.618      313.445      106.189
     1291        1.006        4.734            0      316.850      292.995      108.958
     1292        1.212        4.753            0      318.353      333.998      106.683
     1293        1.045        4.737            0      313.998      349.761      104.780
     1294        1.215        4.832            0      320.305      349.997      110.048
     1295        1.324        4.702            0      314.832      353.087      105.526
     1296        1.337        4.760            0      317.168      356.527      107.844
     1297        1.212        4.858            0      318.066      355.181      106.317
     1298        1.157        4.825            0      317.279      336.106      103.208
     1299        1.220        4.796            0      318.168      350.188      105.396
     1300        1.107        4.867            0      319.642      337.790      108.510
     1301        1.290        4.756            0      317.827      342.306      109.887
     1302        1.363        4.816            0      317.168      322.730      104.612
     1303        1.171        4.855            0      319.579      341.386      107.583
     1304        1.191        4.827            0      318.386      331.084      109.087
     1305        1.168        4.812            0      318.739      323.499      109.757
     1306        1.242        4.800            0      317.307      339.645      106.405
     1307        1.279        4.824            0      315.847      334.058      100.717
     1308        0.837        4.771            0      317.635      335.828      108.071
     1309        1.210        4.795            0      319.790      353.443      111.930
     1310        1.223        4.778            0      317.734      314.542      105.852
     1311        1.086        4.783            0      316.899      350.272      106.856
     1312        1.066        4.834            0      317.280      334.976      105.821
     1313        1.262        4.763            0      316.352      319.789      102.749
     1314        1.188        4.702            0      312.934      351.719      100.023
     1315        1.143        4.817            0      317.429      349.934      109.410
     1316        1.209        4.810            0      318.963      350.321      105.646
     1317        1.238        4.725            0      314.598      334.687      106.257
     1318        1.102        4.784            0      314.577      315.285      106.495
     1319        1.404        4.732            0      316.216      347.347      103.930
     1320        1.330        4.828            0      318.927      341.640      107.643
     1321        1.333        4.789            0      318.729      323.972      107.491
     1322        1.184        4.849            0      319.902      336.046      112.967
     1323        1.225        4.785            0      316.971      326.686      106.008
     1324        1.240        4.830            0      315.986      343.954      108.818
     1325        1.400        4.802            0      318.950      321.492      108.808
     1326        1.158        4.817            0      322.783      328.391      114.299
     1327        1.226        4.852            0      319.917      323.271      105.124
     1328        1.078        4.764            0      318.321      326.283      107.580
     1329        1.215        4.742            0      315.556      320.807      106.818
     1330        1.153        4.745            0      315.588      314.355      105.109
     1331        1.266        4.729            0      316.586      303.965      107.576
     1332        1.247        4.800            0      318.049      336.573      108.478
     1333        1.262        4.819            0      317.391      330.924      107.385
     1334        1.370        4.764            0      316.084      323.291      104.052
     1335        1.303        4.792            0      316.649      323.154      108.827
     1336        1.112        4.807            0      320.295      346.104      112.815
     1337        1.237        4.763            0      316.865      324.110      109.034
     1338        1.230        4.796            0      318.193      326.200      104.918
     1339        1.025        4.713            0      316.206      313.130      105.579
     1340        1.189        4.834            0      316.465      317.111      105.484
     1341        1.235        4.769            0      315.560      302.677      104.449
     1342        1.210        4.753            0      321.020      320.356      107.515
     1343        1.186        4.780            0      317.734      305.004      106.970
     1344        1.068        4.727            0      315.569      321.521      105.357
     1345        1.131        4.769            0      318.290      332.036      109.605
     1346        1.244        4.700            0      315.917      324.820      105.260
     1347        1.199        4.764            0      317.160      327.395      109.248
     1348        1.112        4.726            0      316.641      313.103      102.223
     1349        1.336        4.770            0      318.434      342.277      105.761
     1350        1.156        4.754            0      315.974      337.954      106.779
     1351        1.175        4.812            0      318.208      347.144      110.646
     1352        1.059        4.777            0      317.349      329.549      108.613
     1353        1.365        4.879            0      320.854      330.370      106.654
     1354        1.336        4.803            0      317.502      348.104      104.268
     1355        1.175        4.771            0      318.544      335.020      111.813
     1356        1.128        4.738            0      316.336      318.410      105.033
     1357        1.143        4.768            0      318.361      326.684      107.247
     1358        1.169        4.734            0      319.723      335.377      111.822
     1359        1.236        4.790            0      317.879      338.887      107.561
     1360        1.164        4.750            0      316.894      324.763      104.216
     1361        1.279        4.793            0      317.520      347.627      104.735
     1362        0.958        4.757            0      315.070      340.168      101.299
     1363        1.269        4.830            0      316.587      321.890      106.257
     1364        1.276        4.673            0      316.455      325.347      109.741
     1365        1.138        4.729            0      316.404      305.953      107.817
     1366        1.233        4.770            0      317.517      331.995      111.675
     1367        1.286        4.792            0      316.183      306.552      106.343
     1368        1.190        4.815            0      317.135      339.088      103.838
     1369        1.191        4.729            0      315.974      304.254      105.568
     1370        1.367        4.800            0      318.226      330.725      105.784
     1371        1.321        4.782            0      317.877      324.304      106.218
     1372        1.170        4.783            0      316.186      314.559      106.512
     1373        1.191        4.775            0      318.844      319.761      113.341
     1374        1.251        4.807            0      320.550      341.943      107.553
     1375        1.142        4.726            0      317.846      305.328      106.871
     1376        1.229        4.796            0      319.025      312.743      106.289
     1377        1.149        4.810            0      318.804      335.047      109.108
     1378        1.215        4.701            0      315.722      343.563      107.237
     1379        1.217        4.727            0      314.770      315.208      104.814
     1380        1.326        4.797            0      318.888      323.540      110.810
     1381        1.388        4.809            0      318.716      348.377      107.575
     1382        1.202        4.800            0      316.220      333.901      104.034
     1383        1.236        4.804            0      318.497      348.314      105.538
     1384        1.361        4.803            0      318.000      359.751      104.378
     1385        1.200        4.781            0      315.393      332.618      103.032
     1386        1.313        4.830            0      319.914      321.787      107.458
     1387        1.263        4.774            0      316.539      328.442      106.379
     1388        1.342        4.806            0      316.916      343.008      103.256
     1389        1.332        4.798            0      316.753      328.567      107.081
     1390        1.229        4.713            0      315.482      309.868      106.414
     1391        1.154        4.791            0      320.535      332.092      108.205
     1392        1.254        4.744            0      315.893      304.772      107.163
     1393        1.321        4.753            0      318.263      325.548      105.833
     1394        1.188        4.787            0      317.042      299.675      104.669
     1395        1.162        4.742            0      317.208      313.854      106.155
     1396        1.222        4.800            0      317.872      322.475      103.854
     1397        1.362        4.760            0      317.662      315.765       99.901
     1398        1.336        4.824            0      318.353      361.696      106.100
     1399        1.125        4.798            0      315.180      340.008      102.791
     1400        1.352        4.851            0      318.672      335.228      107.624
     1401        1.192        4.770            0      315.555      319.404      101.558
     1402        1.172        4.791            0      319.608      316.117      111.348
     1403        1.083        4.740            0      317.119      311.612      109.794
     1404        1.246        4.797            0      318.757      346.476      108.679
     1405        1.277        4.847            0      319.246      348.264      105.074
     1406        1.170        4.858            0      318.732      331.404      110.849
     1407        1.178        4.841            0      317.093      340.718      106.731
     1408        1.265        4.734            0      318.472      343.059      110.548
     1409        0.983        4.772            0      316.462      337.277      108.105
     1410        1.096        4.738            0      317.509      318.797      112.962
     1411        1.214        4.832            0      320.360      335.274      110.289
     1412        1.129        4.786            0      315.532      358.336      104.023
     1413        1.114        4.835            0      317.407      337.016      103.632
     1414        1.262        4.758            0      315.933      327.460      103.710
     1415        1.347        4.740            0      315.130      345.851      100.751
     1416        1.180        4.846            0      318.221      348.640      107.360
     1417        1.196        4.736            0      315.755      343.707      105.316
     1418        1.161        4.797            0      316.124      348.835      101.840
     1419        1.181        4.775            0      316.048      315.437      106.736
     1420        1.341        4.812            0      319.775      341.615      111.403
     1421        1.291        4.815            0      318.277      334.751      106.015
     1422        1.145        4.733            0      314.764      330.827      105.615
     1423        1.111        4.773            0      317.119      330.724      107.605
     1424        1.216        4.883            0      318.856      330.894      107.552
     1425        1.315        4.761            0      314.631      351.817      100.500
     1426        1.194        4.788            0      316.800      355.633      104.689
     1427        1.194        4.867            0      319.985      337.093      108.951
     1428        1.129        4.759            0      317.193      355.399      106.936
     1429        1.363        4.830            0      321.298      347.917      105.803
     1430        1.120        4.738            0      313.684      321.952      104.557
     1431        1.041        4.802            0      318.875      337.529      104.488
     1432        1.024        4.778            0      318.422      334.115      112.442
     1433        1.210        4.740            0      314.119      337.729      106.022
     1434        1.062        4.735            0      312.880      329.967      103.235
     1435        1.296        4.781            0      317.227      355.631      104.647
     1436        1.035        4.697            0      312.284      330.526      102.113
     1437        1.068        4.704            0      314.894      339.804      106.400
     1438        1.254        4.843            0      318.547      341.290      106.794
     1439        1.216        4.742            0      314.902      368.474      104.858
     1440        1.188        4.818            0      316.378      338.027      101.529
     1441        1.117        4.758            0      316.471      336.164      102.316
     1442        1.158        4.800            0      319.890      332.056      108.771
     1443        1.219        4.792            0      319.095      360.801      109.300
     1444        1.052        4.737            0      315.578      337.659      107.965
     1445        0.949        4.778            0      316.886      343.411      109.626
     1446        1.288        4.760            0      317.828      347.435      107.913
     1447        1.173        4.791            0      316.694      351.630      106.213
     1448        1.222        4.714            0      316.320      331.191      102.553
     1449        1.173        4.739            0      314.660      336.875      104.218
     1450        1.220        4.780            0      317.682      339.725      103.464
     1451        1.290        4.787            0      315.885      329.384      105.572
     1452        1.210        4.783            0      317.104      351.332      107.369
     1453        1.178        4.775            0      317.800      345.754      108.542
     1454        1.147        4.795            0      316.201      336.935      106.573
     1455        1.071        4.737            0      318.539      328.996      111.429
     1456        1.245        4.816            0      320.078      345.570      112.294
     1457        1.166        4.821            0      319.779      343.055      105.790
     1458        1.324        4.762            0      318.602      332.379      108.095
     1459        1.338        4.724            0      315.535      350.958      102.713
     1460        1.084        4.767            0      318.589      337.057      109.016
     1461        1.362        4.791            0      316.839      336.025      104.532
     1462        1.243        4.738            0      315.261      321.446      105.876
     1463        1.017        4.735            0      317.547      323.442      111.766
     1464        1.049        4.701            0      317.788      326.214      107.465
     1465        1.155        4.765            0      317.005      335.637      107.472
     1466        1.189        4.815            0      317.749      336.283      107.329
     1467        1.212        4.829            0      316.878      331.298      108.912
     1468        1.239        4.845            0      318.657      328.969      104.759
     1469        1.110        4.770            0      318.012      334.440      108.677
     1470        1.181        4.809            0      319.260      325.148      112.709
     1471        1.286        4.774            0      318.403      321.218      108.540
     1472        1.338        4.801            0      318.736      344.271      109.245
     1473        1.243        4.831            0      319.627      327.049      112.573
     1474        1.336        4.829            0      319.422      334.618      109.896
     1475        1.262        4.763            0      317.126      328.480      108.612
     1476        1.207        4.837            0      318.179      326.171      106.611
     1477        1.242        4.862            0      319.218      336.451      105.637
     1478        1.179        4.804            0      315.310      311.326      100.177
     1479        1.107        4.796            0      316.118      334.836      106.229
     1480        1.262        4.857            0      318.095      329.510      104.802
     1481        1.284        4.819            0      317.678      330.001      105.154
     1482        1.245        4.704            0      313.837      326.326      103.736
     1483        1.251        4.822            0      320.167      342.952      102.632
     1484        1.263        4.802            0      319.491      356.616      108.269
     1485        1.102        4.710            0      315.910      348.006      110.533
     1486        1.290        4.792            0      316.607      320.190      106.191
     1487        1.202        4.796            0      316.491      328.355      106.191
     1488        1.278        4.758            0      316.997      344.471      107.730
     1489        1.044        4.783            0      317.566      350.981      111.305
     1490        1.321        4.782            0      319.261      317.322      106.072
     1491        1.146        4.811            0      318.226      333.529      111.603
     1492        1.225        4.846            0      318.324      330.506      107.001
     1493        1.367        4.781            0      318.364      354.040      103.142
     1494        0.994        4.806            0      316.776      354.105      106.394
     1495        1.236        4.769            0      317.583      356.572      104.860
     1496        1.201        4.763            0      315.185      321.543      102.901
     1497        1.255        4.781            0      316.395      326.829      105.318
     1498        1.314        4.782            0      319.033      336.713      111.926
     1499        1.303        4.788            0      314.435      337.915      106.731
     1500        1.109        4.725            0      317.223      328.526      107.503
     1501        1.208        4.829            0      320.835      348.773      109.132
     1502        1.156        4.816            0      319.115      348.649      105.595
     1503        1.312        4.763            0      315.464      342.467      105.410
     1504        1.325        4.810            0      316.212      321.644      107.074
     1505        1.213        4.727            0      315.863      325.942      107.822
     1506        1.316        4.866            0      318.956      336.961      109.752
     1507        1.182        4.793            0      315.043      330.041      103.906
     1508        1.096        4.790            0      317.186      332.240      106.704
     1509        1.155        4.889            0      322.037      348.638      113.677
     1510        1.132        4.781            0      315.802      333.344      104.719
     1511        1.182        4.823            0      319.143      338.745      111.610
     1512        1.077        4.778            0      314.395      335.804      103.286
     1513        1.220        4.828            0      318.878      338.497      109.463
     1514        1.168        4.778            0      318.634      336.613      107.145
     1515        1.322        4.813            0      316.949      339.840      106.669
     1516        1.243        4.825            0      319.657      326.673      115.395
     1517        1.183        4.797            0      317.963      351.691      108.924
     1518        1.296        4.833            0      320.420      354.948      104.145
     1519        1.228        4.776            0      315.751      341.527      103.531
     1520        1.130        4.779            0      318.356      342.694      108.184
     1521        1.270        4.809            0      318.778      328.151      108.679
     1522        1.247        4.769            0      316.273      311.691      107.448
     1523        1.127        4.748            0      316.030      323.465      110.411
     1524        1.289        4.782            0      319.168      329.101      109.153
     1525        1.068        4.654            0      313.884      315.989      105.334
     1526        1.219        4.815            0      318.656      351.406      108.082
     1527        0.988        4.674            0      313.876      340.087      106.051
     1528        1.206        4.755            0      317.773      323.543      110.360
     1529        1.293        4.815            0      320.325      340.007      111.627
     1530        1.240        4.833            0      319.468      326.951      107.500
     1531        1.247        4.826            0      317.432      316.527      102.520
     1532        1.135        4.681            0      315.333      323.361      102.959
     1533        1.246        4.785            0      317.796      339.350      107.380
     1534        1.140        4.771            0      317.123      351.023      108.099
     1535        1.194        4.789            0      317.739      344.538      110.620
     1536        1.205        4.776            0      316.202      369.677      104.151
     1537        1.121        4.739            0      318.728      329.940      110.488
     1538        1.266        4.858            0      318.988      340.481      103.389
     1539        1.254        4.807            0      317.979      363.125      108.525
     1540        1.191        4.842            0      317.692      340.894      106.970
     1541        1.264        4.745            0      318.971      352.803      109.390
     1542        1.133        4.712            0      315.615      327.616      103.589
     1543        1.271        4.825            0      320.362      334.856      115.925
     1544        1.156        4.754            0      317.541      347.643      103.857
     1545        1.057        4.745            0      315.783      335.626      106.128
     1546        1.178        4.696            0      314.952      317.290      109.011
     1547        1.256        4.808            0      319.801      338.923      110.796
     1548        1.344        4.789            0      320.398      336.135      110.388
     1549        1.225        4.819            0      316.658      324.668      104.035
     1550        1.202        4.798            0      315.925      343.324      105.151
     1551        1.120        4.773            0      316.950      348.594      105.568
     1552        1.065        4.718            0      313.355      357.807      103.829
     1553        1.167        4.838            0      319.097      341.673      106.773
     1554        1.075        4.827            0      318.555      330.952      109.526
     1555        1.244        4.750            0      315.871      314.514      105.994
     1556        1.231        4.809            0      317.923      334.279      108.064
     1557        1.276        4.718            0      315.975      320.366      107.897
     1558        1.149        4.773            0      316.315      329.456      101.882
     1559        1.193        4.867            0      321.454      339.646      112.484
     1560        1.249        4.800            0      317.562      321.698      105.820
     1561        1.250        4.818            0      318.595      332.167      107.428
     1562        1.103        4.782            0      316.627      322.199      109.997
     1563        1.152        4.771            0      315.749      318.021      100.803
     1564        1.088        4.724            0      314.353      324.331      106.538
     1565        1.293        4.779            0      316.941      321.261      102.948
     1566        1.112        4.780            0      317.697      314.168      109.521
     1567        1.164        4.788            0      317.282      350.951      104.592
     1568        1.187        4.774            0      315.480      339.555      102.098
     1569        1.219        4.802            0      316.430      330.794      103.503
     1570        1.238        4.810            0      316.547      329.937      109.541
     1571        1.323        4.763            0      315.600      348.233      103.309
     1572        1.241        4.860            0      319.433      337.739      105.674
     1573        1.026        4.785            0      315.720      342.149      110.694
     1574        1.191        4.821            0      320.177      351.198      112.512
     1575        1.168        4.793            0      318.684      332.828      109.601
     1576        1.146        4.760            0      316.750      313.847      105.937
     1577        1.374        4.808            0      318.625      332.909      107.845
     1578        1.131        4.755            0      315.147      330.707      106.177
     1579        1.328        4.705            0      317.138      357.184      106.464
     1580        1.350        4.816            0      318.217      350.369      107.363
     1581        1.306        4.847            0      319.294      345.267      107.007
     1582        1.323        4.812            0      317.190      349.812      100.460
     1583        1.133        4.789            0      316.833      350.933      103.587
     1584        1.167        4.707            0      316.294      326.417      102.454
     1585        1.271        4.789            0      318.764      325.501      105.515
     1586        1.221        4.824            0      319.722      321.861      109.844
     1587        1.215        4.788            0      318.758      327.560      108.959
     1588        1.124        4.740            0      315.080      327.619      104.190
     1589        1.159        4.780            0      315.463      328.990      105.625
     1590        1.320        4.812            0      318.191      319.141      106.993
     1591        1.225        4.757            0      316.962      346.754      110.551
